Date,Day Type,Screen,Screen Type,Movie,Genre,Duration,Show Time,Slot Category,Seats Booked,Capacity,Occupancy %,Ticket Price,Revenue,Occupancy Category,Revenue Category
11-May-25,Weekend,Screen 5,Standard,Stree 2,Horror Comedy,150,10:00 PM,Night,78,110,71,250,19500,Medium,Normal Revenue
11-May-25,Weekend,Screen 6,Premium,Pushpa 2,Action,170,10:00 AM,Morning,88,130,68,350,30800,Medium,Normal Revenue
11-May-25,Weekend,Screen 6,Premium,Bad Newz,Comedy,142,1:00 PM,Afternoon,96,130,74,350,33600,Medium,Normal Revenue
11-May-25,Weekend,Screen 6,Premium,Kalki,Sci-Fi,180,4:00 PM,Evening,103,130,79,350,36050,Medium,Normal Revenue
11-May-25,Weekend,Screen 6,Premium,Crew,Comedy Drama,124,7:00 PM,Prime Time,130,130,100,350,45500,High,Normal Revenue
11-May-25,Weekend,Screen 6,Premium,Animal,Crime Drama,201,10:00 PM,Night,87,130,67,350,30450,Medium,Normal Revenue
11-May-25,Weekend,Screen 7,Standard,Pushpa 2,Action,170,10:00 AM,Morning,66,90,73,250,16500,Medium,Normal Revenue
11-May-25,Weekend,Screen 7,Standard,Bad Newz,Comedy,142,1:00 PM,Afternoon,57,90,63,250,14250,Medium,Normal Revenue
11-May-25,Weekend,Screen 7,Standard,Stree 2,Horror Comedy,150,4:00 PM,Evening,88,90,98,250,22000,High,Normal Revenue
11-May-25,Weekend,Screen 7,Standard,Kalki,Sci-Fi,180,7:00 PM,Prime Time,79,90,88,250,19750,High,Normal Revenue
11-May-25,Weekend,Screen 7,Standard,Shaitaan,Thriller,132,10:00 PM,Night,58,90,65,250,14500,Medium,Normal Revenue
11-May-25,Weekend,Screen 8,IMAX,Kalki,Sci-Fi,180,10:00 AM,Morning,80,150,53,450,36000,Medium,Normal Revenue
11-May-25,Weekend,Screen 8,IMAX,Pushpa 2,Action,170,1:00 PM,Afternoon,123,150,82,450,55350,High,High Revenue
11-May-25,Weekend,Screen 8,IMAX,Kalki,Sci-Fi,180,4:00 PM,Evening,126,150,84,450,56700,High,High Revenue
11-May-25,Weekend,Screen 8,IMAX,Stree 2,Horror Comedy,150,7:00 PM,Prime Time,128,150,85,450,57600,High,High Revenue
11-May-25,Weekend,Screen 8,IMAX,Shaitaan,Thriller,132,10:00 PM,Night,135,150,90,450,60750,High,High Revenue
11-May-25,Weekend,Screen 9,Standard,Shaitaan,Thriller,132,10:00 AM,Morning,64,100,64,250,16000,Medium,Normal Revenue
11-May-25,Weekend,Screen 9,Standard,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,84,100,84,250,21000,High,Normal Revenue
11-May-25,Weekend,Screen 9,Standard,Crew,Comedy Drama,124,4:00 PM,Evening,94,100,94,250,23500,High,Normal Revenue
11-May-25,Weekend,Screen 9,Standard,Munjya,Horror Comedy,123,7:00 PM,Prime Time,97,100,97,250,24250,High,Normal Revenue
11-May-25,Weekend,Screen 9,Standard,Pushpa 2,Action,170,10:00 PM,Night,77,100,77,250,19250,Medium,Normal Revenue
11-May-25,Weekend,Screen 10,Premium,Stree 2,Horror Comedy,150,10:00 AM,Morning,85,120,71,350,29750,Medium,Normal Revenue
11-May-25,Weekend,Screen 10,Premium,Crew,Comedy Drama,124,1:00 PM,Afternoon,72,120,60,350,25200,Medium,Normal Revenue
11-May-25,Weekend,Screen 10,Premium,Animal,Crime Drama,201,4:00 PM,Evening,119,120,99,350,41650,High,Normal Revenue
11-May-25,Weekend,Screen 10,Premium,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,107,120,89,350,37450,High,Normal Revenue
11-May-25,Weekend,Screen 10,Premium,Kalki,Sci-Fi,180,10:00 PM,Night,104,120,87,350,36400,High,Normal Revenue
11-May-25,Weekend,Screen 11,Standard,Stree 2,Horror Comedy,150,10:00 AM,Morning,50,80,63,250,12500,Medium,Normal Revenue
11-May-25,Weekend,Screen 11,Standard,Shaitaan,Thriller,132,1:00 PM,Afternoon,61,80,76,250,15250,Medium,Normal Revenue
11-May-25,Weekend,Screen 11,Standard,Kalki,Sci-Fi,180,4:00 PM,Evening,69,80,86,250,17250,High,Normal Revenue
11-May-25,Weekend,Screen 11,Standard,Pushpa 2,Action,170,7:00 PM,Prime Time,80,80,100,250,20000,High,Normal Revenue
11-May-25,Weekend,Screen 11,Standard,Stree 2,Horror Comedy,150,10:00 PM,Night,57,80,71,250,14250,Medium,Normal Revenue
11-May-25,Weekend,Screen 12,IMAX,Shaitaan,Thriller,132,10:00 AM,Morning,70,140,50,450,31500,Medium,Normal Revenue
11-May-25,Weekend,Screen 12,IMAX,Shaitaan,Thriller,132,1:00 PM,Afternoon,116,140,83,450,52200,High,High Revenue
11-May-25,Weekend,Screen 12,IMAX,Stree 2,Horror Comedy,150,4:00 PM,Evening,122,140,87,450,54900,High,High Revenue
11-May-25,Weekend,Screen 12,IMAX,Bad Newz,Comedy,142,7:00 PM,Prime Time,140,140,100,450,63000,High,High Revenue
11-May-25,Weekend,Screen 12,IMAX,Munjya,Horror Comedy,123,10:00 PM,Night,94,140,67,450,42300,Medium,Normal Revenue
12-May-25,Weekday,Screen 1,IMAX,Shaitaan,Thriller,132,10:00 AM,Morning,71,120,59,450,31950,Medium,Normal Revenue
12-May-25,Weekday,Screen 1,IMAX,Bad Newz,Comedy,142,1:00 PM,Afternoon,68,120,57,450,30600,Medium,Normal Revenue
12-May-25,Weekday,Screen 1,IMAX,Stree 2,Horror Comedy,150,4:00 PM,Evening,96,120,80,450,43200,High,Normal Revenue
12-May-25,Weekday,Screen 1,IMAX,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,96,120,80,450,43200,High,Normal Revenue
12-May-25,Weekday,Screen 1,IMAX,Kalki,Sci-Fi,180,10:00 PM,Night,89,120,74,450,40050,Medium,Normal Revenue
12-May-25,Weekday,Screen 2,Standard,Fighter,Action,166,10:00 AM,Morning,38,80,48,250,9500,Low,Normal Revenue
12-May-25,Weekday,Screen 2,Standard,Shaitaan,Thriller,132,1:00 PM,Afternoon,46,80,57,250,11500,Medium,Normal Revenue
12-May-25,Weekday,Screen 2,Standard,Stree 2,Horror Comedy,150,4:00 PM,Evening,72,80,90,250,18000,High,Normal Revenue
12-May-25,Weekday,Screen 2,Standard,Bad Newz,Comedy,142,7:00 PM,Prime Time,78,80,98,250,19500,High,Normal Revenue
12-May-25,Weekday,Screen 2,Standard,Pushpa 2,Action,170,10:00 PM,Night,48,80,60,250,12000,Medium,Normal Revenue
12-May-25,Weekday,Screen 3,Standard,Bad Newz,Comedy,142,10:00 AM,Morning,42,100,42,250,10500,Low,Normal Revenue
12-May-25,Weekday,Screen 3,Standard,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,55,100,55,250,13750,Medium,Normal Revenue
12-May-25,Weekday,Screen 3,Standard,Animal,Crime Drama,201,4:00 PM,Evening,70,100,70,250,17500,Medium,Normal Revenue
12-May-25,Weekday,Screen 3,Standard,Animal,Crime Drama,201,7:00 PM,Prime Time,95,100,95,250,23750,High,Normal Revenue
12-May-25,Weekday,Screen 3,Standard,Bad Newz,Comedy,142,10:00 PM,Night,72,100,72,250,18000,Medium,Normal Revenue
12-May-25,Weekday,Screen 4,IMAX,Pushpa 2,Action,170,10:00 AM,Morning,90,140,64,450,40500,Medium,Normal Revenue
12-May-25,Weekday,Screen 4,IMAX,Animal,Crime Drama,201,1:00 PM,Afternoon,109,140,78,450,49050,Medium,Normal Revenue
12-May-25,Weekday,Screen 4,IMAX,Pushpa 2,Action,170,4:00 PM,Evening,98,140,70,450,44100,Medium,Normal Revenue
12-May-25,Weekday,Screen 4,IMAX,Stree 2,Horror Comedy,150,7:00 PM,Prime Time,125,140,89,450,56250,High,High Revenue
12-May-25,Weekday,Screen 4,IMAX,Crew,Comedy Drama,124,10:00 PM,Night,102,140,73,450,45900,Medium,Normal Revenue
12-May-25,Weekday,Screen 5,Standard,Crew,Comedy Drama,124,10:00 AM,Morning,52,110,47,250,13000,Low,Normal Revenue
12-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,1:00 PM,Afternoon,66,110,60,250,16500,Medium,Normal Revenue
12-May-25,Weekday,Screen 5,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,87,110,79,250,21750,Medium,Normal Revenue
12-May-25,Weekday,Screen 5,Standard,Pushpa 2,Action,170,7:00 PM,Prime Time,102,110,93,250,25500,High,Normal Revenue
12-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,10:00 PM,Night,99,110,90,250,24750,High,Normal Revenue
12-May-25,Weekday,Screen 6,Premium,Kalki,Sci-Fi,180,10:00 AM,Morning,83,130,64,350,29050,Medium,Normal Revenue
12-May-25,Weekday,Screen 6,Premium,Munjya,Horror Comedy,123,1:00 PM,Afternoon,74,130,57,350,25900,Medium,Normal Revenue
12-May-25,Weekday,Screen 6,Premium,Stree 2,Horror Comedy,150,4:00 PM,Evening,92,130,71,350,32200,Medium,Normal Revenue
12-May-25,Weekday,Screen 6,Premium,Kalki,Sci-Fi,180,7:00 PM,Prime Time,127,130,98,350,44450,High,Normal Revenue
12-May-25,Weekday,Screen 6,Premium,Fighter,Action,166,10:00 PM,Night,96,130,74,350,33600,Medium,Normal Revenue
12-May-25,Weekday,Screen 7,Standard,Munjya,Horror Comedy,123,10:00 AM,Morning,50,90,56,250,12500,Medium,Normal Revenue
12-May-25,Weekday,Screen 7,Standard,Bad Newz,Comedy,142,1:00 PM,Afternoon,63,90,70,250,15750,Medium,Normal Revenue
12-May-25,Weekday,Screen 7,Standard,Chandu Champion,Sports Drama,145,4:00 PM,Evening,86,90,95,250,21500,High,Normal Revenue
12-May-25,Weekday,Screen 7,Standard,Crew,Comedy Drama,124,7:00 PM,Prime Time,74,90,82,250,18500,High,Normal Revenue
12-May-25,Weekday,Screen 7,Standard,Fighter,Action,166,10:00 PM,Night,76,90,84,250,19000,High,Normal Revenue
12-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,10:00 AM,Morning,86,150,57,450,38700,Medium,Normal Revenue
12-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,1:00 PM,Afternoon,96,150,64,450,43200,Medium,Normal Revenue
12-May-25,Weekday,Screen 8,IMAX,Crew,Comedy Drama,124,4:00 PM,Evening,117,150,78,450,52650,Medium,High Revenue
12-May-25,Weekday,Screen 8,IMAX,Animal,Crime Drama,201,7:00 PM,Prime Time,122,150,81,450,54900,High,High Revenue
12-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,10:00 PM,Night,128,150,85,450,57600,High,High Revenue
12-May-25,Weekday,Screen 9,Standard,Fighter,Action,166,10:00 AM,Morning,60,100,60,250,15000,Medium,Normal Revenue
12-May-25,Weekday,Screen 9,Standard,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,60,100,60,250,15000,Medium,Normal Revenue
12-May-25,Weekday,Screen 9,Standard,Stree 2,Horror Comedy,150,4:00 PM,Evening,84,100,84,250,21000,High,Normal Revenue
12-May-25,Weekday,Screen 9,Standard,Fighter,Action,166,7:00 PM,Prime Time,95,100,95,250,23750,High,Normal Revenue
12-May-25,Weekday,Screen 9,Standard,Crew,Comedy Drama,124,10:00 PM,Night,78,100,78,250,19500,Medium,Normal Revenue
12-May-25,Weekday,Screen 10,Premium,Kalki,Sci-Fi,180,10:00 AM,Morning,56,120,47,350,19600,Low,Normal Revenue
12-May-25,Weekday,Screen 10,Premium,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,76,120,63,350,26600,Medium,Normal Revenue
12-May-25,Weekday,Screen 10,Premium,Shaitaan,Thriller,132,4:00 PM,Evening,100,120,83,350,35000,High,Normal Revenue
12-May-25,Weekday,Screen 10,Premium,Animal,Crime Drama,201,7:00 PM,Prime Time,116,120,97,350,40600,High,Normal Revenue
12-May-25,Weekday,Screen 10,Premium,Munjya,Horror Comedy,123,10:00 PM,Night,95,120,79,350,33250,Medium,Normal Revenue
12-May-25,Weekday,Screen 11,Standard,Munjya,Horror Comedy,123,10:00 AM,Morning,32,80,40,250,8000,Low,Normal Revenue
12-May-25,Weekday,Screen 11,Standard,Animal,Crime Drama,201,1:00 PM,Afternoon,62,80,78,250,15500,Medium,Normal Revenue
12-May-25,Weekday,Screen 11,Standard,Chandu Champion,Sports Drama,145,4:00 PM,Evening,58,80,73,250,14500,Medium,Normal Revenue
12-May-25,Weekday,Screen 11,Standard,Stree 2,Horror Comedy,150,7:00 PM,Prime Time,74,80,92,250,18500,High,Normal Revenue
12-May-25,Weekday,Screen 11,Standard,Pushpa 2,Action,170,10:00 PM,Night,64,80,80,250,16000,High,Normal Revenue
12-May-25,Weekday,Screen 12,IMAX,Munjya,Horror Comedy,123,10:00 AM,Morning,59,140,42,450,26550,Low,Normal Revenue
12-May-25,Weekday,Screen 12,IMAX,Pushpa 2,Action,170,1:00 PM,Afternoon,92,140,66,450,41400,Medium,Normal Revenue
12-May-25,Weekday,Screen 12,IMAX,Animal,Crime Drama,201,4:00 PM,Evening,130,140,93,450,58500,High,High Revenue
12-May-25,Weekday,Screen 12,IMAX,Animal,Crime Drama,201,7:00 PM,Prime Time,122,140,87,450,54900,High,High Revenue
12-May-25,Weekday,Screen 12,IMAX,Bad Newz,Comedy,142,10:00 PM,Night,91,140,65,450,40950,Medium,Normal Revenue
13-May-25,Weekday,Screen 1,IMAX,Pushpa 2,Action,170,10:00 AM,Morning,65,120,54,450,29250,Medium,Normal Revenue
13-May-25,Weekday,Screen 1,IMAX,Shaitaan,Thriller,132,1:00 PM,Afternoon,85,120,71,450,38250,Medium,Normal Revenue
13-May-25,Weekday,Screen 1,IMAX,Animal,Crime Drama,201,4:00 PM,Evening,107,120,89,450,48150,High,Normal Revenue
13-May-25,Weekday,Screen 1,IMAX,Shaitaan,Thriller,132,7:00 PM,Prime Time,98,120,82,450,44100,High,Normal Revenue
13-May-25,Weekday,Screen 1,IMAX,Fighter,Action,166,10:00 PM,Night,80,120,67,450,36000,Medium,Normal Revenue
13-May-25,Weekday,Screen 2,Standard,Munjya,Horror Comedy,123,10:00 AM,Morning,55,80,69,250,13750,Medium,Normal Revenue
13-May-25,Weekday,Screen 2,Standard,Kalki,Sci-Fi,180,1:00 PM,Afternoon,45,80,56,250,11250,Medium,Normal Revenue
13-May-25,Weekday,Screen 2,Standard,Bad Newz,Comedy,142,4:00 PM,Evening,64,80,80,250,16000,High,Normal Revenue
13-May-25,Weekday,Screen 2,Standard,Kalki,Sci-Fi,180,7:00 PM,Prime Time,80,80,100,250,20000,High,Normal Revenue
13-May-25,Weekday,Screen 2,Standard,Pushpa 2,Action,170,10:00 PM,Night,68,80,85,250,17000,High,Normal Revenue
13-May-25,Weekday,Screen 3,Standard,Shaitaan,Thriller,132,10:00 AM,Morning,44,100,44,250,11000,Low,Normal Revenue
13-May-25,Weekday,Screen 3,Standard,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,71,100,71,250,17750,Medium,Normal Revenue
13-May-25,Weekday,Screen 3,Standard,Kalki,Sci-Fi,180,4:00 PM,Evening,75,100,75,250,18750,Medium,Normal Revenue
13-May-25,Weekday,Screen 3,Standard,Kalki,Sci-Fi,180,7:00 PM,Prime Time,96,100,96,250,24000,High,Normal Revenue
13-May-25,Weekday,Screen 3,Standard,Animal,Crime Drama,201,10:00 PM,Night,62,100,62,250,15500,Medium,Normal Revenue
13-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,10:00 AM,Morning,77,140,55,450,34650,Medium,Normal Revenue
13-May-25,Weekday,Screen 4,IMAX,Shaitaan,Thriller,132,1:00 PM,Afternoon,92,140,66,450,41400,Medium,Normal Revenue
13-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,4:00 PM,Evening,127,140,91,450,57150,High,High Revenue
13-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,7:00 PM,Prime Time,140,140,100,450,63000,High,High Revenue
13-May-25,Weekday,Screen 4,IMAX,Kalki,Sci-Fi,180,10:00 PM,Night,87,140,62,450,39150,Medium,Normal Revenue
13-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,10:00 AM,Morning,59,110,54,250,14750,Medium,Normal Revenue
13-May-25,Weekday,Screen 5,Standard,Crew,Comedy Drama,124,1:00 PM,Afternoon,77,110,70,250,19250,Medium,Normal Revenue
13-May-25,Weekday,Screen 5,Standard,Kalki,Sci-Fi,180,4:00 PM,Evening,88,110,80,250,22000,High,Normal Revenue
13-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,7:00 PM,Prime Time,107,110,97,250,26750,High,Normal Revenue
13-May-25,Weekday,Screen 5,Standard,Shaitaan,Thriller,132,10:00 PM,Night,75,110,68,250,18750,Medium,Normal Revenue
13-May-25,Weekday,Screen 6,Premium,Bad Newz,Comedy,142,10:00 AM,Morning,86,130,66,350,30100,Medium,Normal Revenue
13-May-25,Weekday,Screen 6,Premium,Shaitaan,Thriller,132,1:00 PM,Afternoon,74,130,57,350,25900,Medium,Normal Revenue
13-May-25,Weekday,Screen 6,Premium,Fighter,Action,166,4:00 PM,Evening,113,130,87,350,39550,High,Normal Revenue
13-May-25,Weekday,Screen 6,Premium,Munjya,Horror Comedy,123,7:00 PM,Prime Time,109,130,84,350,38150,High,Normal Revenue
13-May-25,Weekday,Screen 6,Premium,Bad Newz,Comedy,142,10:00 PM,Night,94,130,72,350,32900,Medium,Normal Revenue
13-May-25,Weekday,Screen 7,Standard,Animal,Crime Drama,201,10:00 AM,Morning,46,90,51,250,11500,Medium,Normal Revenue
13-May-25,Weekday,Screen 7,Standard,Munjya,Horror Comedy,123,1:00 PM,Afternoon,67,90,74,250,16750,Medium,Normal Revenue
13-May-25,Weekday,Screen 7,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,80,90,89,250,20000,High,Normal Revenue
13-May-25,Weekday,Screen 7,Standard,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,81,90,90,250,20250,High,Normal Revenue
13-May-25,Weekday,Screen 7,Standard,Bad Newz,Comedy,142,10:00 PM,Night,74,90,82,250,18500,High,Normal Revenue
13-May-25,Weekday,Screen 8,IMAX,Animal,Crime Drama,201,10:00 AM,Morning,105,150,70,450,47250,Medium,Normal Revenue
13-May-25,Weekday,Screen 8,IMAX,Animal,Crime Drama,201,1:00 PM,Afternoon,102,150,68,450,45900,Medium,Normal Revenue
13-May-25,Weekday,Screen 8,IMAX,Bad Newz,Comedy,142,4:00 PM,Evening,136,150,91,450,61200,High,High Revenue
13-May-25,Weekday,Screen 8,IMAX,Shaitaan,Thriller,132,7:00 PM,Prime Time,128,150,85,450,57600,High,High Revenue
13-May-25,Weekday,Screen 8,IMAX,Crew,Comedy Drama,124,10:00 PM,Night,123,150,82,450,55350,High,High Revenue
13-May-25,Weekday,Screen 9,Standard,Crew,Comedy Drama,124,10:00 AM,Morning,42,100,42,250,10500,Low,Normal Revenue
13-May-25,Weekday,Screen 9,Standard,Fighter,Action,166,1:00 PM,Afternoon,66,100,66,250,16500,Medium,Normal Revenue
13-May-25,Weekday,Screen 9,Standard,Chandu Champion,Sports Drama,145,4:00 PM,Evening,82,100,82,250,20500,High,Normal Revenue
13-May-25,Weekday,Screen 9,Standard,Bad Newz,Comedy,142,7:00 PM,Prime Time,97,100,97,250,24250,High,Normal Revenue
13-May-25,Weekday,Screen 9,Standard,Shaitaan,Thriller,132,10:00 PM,Night,84,100,84,250,21000,High,Normal Revenue
13-May-25,Weekday,Screen 10,Premium,Crew,Comedy Drama,124,10:00 AM,Morning,83,120,69,350,29050,Medium,Normal Revenue
13-May-25,Weekday,Screen 10,Premium,Animal,Crime Drama,201,1:00 PM,Afternoon,77,120,64,350,26950,Medium,Normal Revenue
13-May-25,Weekday,Screen 10,Premium,Animal,Crime Drama,201,4:00 PM,Evening,108,120,90,350,37800,High,Normal Revenue
13-May-25,Weekday,Screen 10,Premium,Fighter,Action,166,7:00 PM,Prime Time,116,120,97,350,40600,High,Normal Revenue
13-May-25,Weekday,Screen 10,Premium,Munjya,Horror Comedy,123,10:00 PM,Night,72,120,60,350,25200,Medium,Normal Revenue
13-May-25,Weekday,Screen 11,Standard,Bad Newz,Comedy,142,10:00 AM,Morning,54,80,68,250,13500,Medium,Normal Revenue
13-May-25,Weekday,Screen 11,Standard,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,63,80,79,250,15750,Medium,Normal Revenue
13-May-25,Weekday,Screen 11,Standard,Shaitaan,Thriller,132,4:00 PM,Evening,58,80,73,250,14500,Medium,Normal Revenue
13-May-25,Weekday,Screen 11,Standard,Shaitaan,Thriller,132,7:00 PM,Prime Time,65,80,81,250,16250,High,Normal Revenue
13-May-25,Weekday,Screen 11,Standard,Munjya,Horror Comedy,123,10:00 PM,Night,70,80,88,250,17500,High,Normal Revenue
13-May-25,Weekday,Screen 12,IMAX,Stree 2,Horror Comedy,150,10:00 AM,Morning,92,140,66,450,41400,Medium,Normal Revenue
13-May-25,Weekday,Screen 12,IMAX,Chandu Champion,Sports Drama,145,1:00 PM,Afternoon,84,140,60,450,37800,Medium,Normal Revenue
13-May-25,Weekday,Screen 12,IMAX,Bad Newz,Comedy,142,4:00 PM,Evening,115,140,82,450,51750,High,High Revenue
13-May-25,Weekday,Screen 12,IMAX,Bad Newz,Comedy,142,7:00 PM,Prime Time,116,140,83,450,52200,High,High Revenue
13-May-25,Weekday,Screen 12,IMAX,Kalki,Sci-Fi,180,10:00 PM,Night,88,140,63,450,39600,Medium,Normal Revenue
14-May-25,Weekday,Screen 1,IMAX,Crew,Comedy Drama,124,10:00 AM,Morning,48,120,40,450,21600,Low,Normal Revenue
14-May-25,Weekday,Screen 1,IMAX,Animal,Crime Drama,201,1:00 PM,Afternoon,89,120,74,450,40050,Medium,Normal Revenue
14-May-25,Weekday,Screen 1,IMAX,Crew,Comedy Drama,124,4:00 PM,Evening,106,120,88,450,47700,High,Normal Revenue
14-May-25,Weekday,Screen 1,IMAX,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,118,120,98,450,53100,High,High Revenue
14-May-25,Weekday,Screen 1,IMAX,Crew,Comedy Drama,124,10:00 PM,Night,72,120,60,450,32400,Medium,Normal Revenue
14-May-25,Weekday,Screen 2,Standard,Animal,Crime Drama,201,10:00 AM,Morning,37,80,46,250,9250,Low,Normal Revenue
14-May-25,Weekday,Screen 2,Standard,Stree 2,Horror Comedy,150,1:00 PM,Afternoon,53,80,66,250,13250,Medium,Normal Revenue
14-May-25,Weekday,Screen 2,Standard,Munjya,Horror Comedy,123,4:00 PM,Evening,62,80,77,250,15500,Medium,Normal Revenue
14-May-25,Weekday,Screen 2,Standard,Munjya,Horror Comedy,123,7:00 PM,Prime Time,70,80,87,250,17500,High,Normal Revenue
14-May-25,Weekday,Screen 2,Standard,Munjya,Horror Comedy,123,10:00 PM,Night,70,80,88,250,17500,High,Normal Revenue
14-May-25,Weekday,Screen 3,Standard,Bad Newz,Comedy,142,10:00 AM,Morning,65,100,65,250,16250,Medium,Normal Revenue
14-May-25,Weekday,Screen 3,Standard,Pushpa 2,Action,170,1:00 PM,Afternoon,65,100,65,250,16250,Medium,Normal Revenue
14-May-25,Weekday,Screen 3,Standard,Stree 2,Horror Comedy,150,4:00 PM,Evening,71,100,71,250,17750,Medium,Normal Revenue
14-May-25,Weekday,Screen 3,Standard,Pushpa 2,Action,170,7:00 PM,Prime Time,99,100,99,250,24750,High,Normal Revenue
14-May-25,Weekday,Screen 3,Standard,Stree 2,Horror Comedy,150,10:00 PM,Night,84,100,84,250,21000,High,Normal Revenue
14-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,10:00 AM,Morning,85,140,61,450,38250,Medium,Normal Revenue
14-May-25,Weekday,Screen 4,IMAX,Kalki,Sci-Fi,180,1:00 PM,Afternoon,84,140,60,450,37800,Medium,Normal Revenue
14-May-25,Weekday,Screen 4,IMAX,Munjya,Horror Comedy,123,4:00 PM,Evening,120,140,86,450,54000,High,High Revenue
14-May-25,Weekday,Screen 4,IMAX,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,127,140,91,450,57150,High,High Revenue
14-May-25,Weekday,Screen 4,IMAX,Fighter,Action,166,10:00 PM,Night,92,140,66,450,41400,Medium,Normal Revenue
14-May-25,Weekday,Screen 5,Standard,Pushpa 2,Action,170,10:00 AM,Morning,65,110,59,250,16250,Medium,Normal Revenue
14-May-25,Weekday,Screen 5,Standard,Shaitaan,Thriller,132,1:00 PM,Afternoon,88,110,80,250,22000,High,Normal Revenue
14-May-25,Weekday,Screen 5,Standard,Munjya,Horror Comedy,123,4:00 PM,Evening,99,110,90,250,24750,High,Normal Revenue
14-May-25,Weekday,Screen 5,Standard,Chandu Champion,Sports Drama,145,7:00 PM,Prime Time,91,110,83,250,22750,High,Normal Revenue
14-May-25,Weekday,Screen 5,Standard,Shaitaan,Thriller,132,10:00 PM,Night,67,110,61,250,16750,Medium,Normal Revenue
14-May-25,Weekday,Screen 6,Premium,Fighter,Action,166,10:00 AM,Morning,83,130,64,350,29050,Medium,Normal Revenue
14-May-25,Weekday,Screen 6,Premium,Kalki,Sci-Fi,180,1:00 PM,Afternoon,87,130,67,350,30450,Medium,Normal Revenue
14-May-25,Weekday,Screen 6,Premium,Bad Newz,Comedy,142,4:00 PM,Evening,120,130,92,350,42000,High,Normal Revenue
14-May-25,Weekday,Screen 6,Premium,Animal,Crime Drama,201,7:00 PM,Prime Time,107,130,82,350,37450,High,Normal Revenue
14-May-25,Weekday,Screen 6,Premium,Animal,Crime Drama,201,10:00 PM,Night,84,130,65,350,29400,Medium,Normal Revenue
